,T,Mg_e,XAn_1,XAn_2
1104,810.689403397293,243.11880296583888,13.607527018906978,-29.150972519472987
1105,810.689403397293,243.11880296583888,13.607527018906978,-29.150972519472987
1106,844.032788877448,240.86415690286478,11.709449800337424,-26.860020897398165
1107,819.7907854033933,241.726430234539,13.97378951061578,-29.269789404565888
1108,829.2524973463283,239.92933557827098,12.005936467558303,-27.226573837254854
1109,829.2524973463283,239.92933557827098,12.005936467558303,-27.226573837254854
1110,777.9346485791862,243.45110155154603,15.177778593797317,-30.31896290103602
1111,777.9346485791862,243.45110155154603,15.177778593797317,-30.31896290103602
1112,807.5907336175976,244.4676983820553,12.529948979516725,-27.847965237128832
1113,830.0826890381135,240.2083073398051,14.097118368961894,-28.771501807379572
1114,788.2121130002099,242.78957588142143,13.331997461811486,-28.616061659757328
1115,779.7564022513864,243.7432000701433,14.05186939428618,-29.10225086404236
1116,779.7564022513864,243.7432000701433,14.05186939428618,-29.10225086404236
1117,810.681610533959,240.09336713916804,15.52443251955891,-31.104321478767133
1118,810.681610533959,240.09336713916804,15.52443251955891,-31.104321478767133
1119,778.7849449408473,241.49357316128504,16.36876306812716,-31.66841562719675
1120,798.4989982400649,241.30763912022417,13.278284214653711,-28.869338946795263
1121,813.5893130615599,238.06601398832805,15.550054108633415,-30.85271973096606
1122,784.6774339369342,242.09797084469895,16.361939060397383,-31.58591154412125
1123,784.6774339369342,242.09797084469895,16.361939060397383,-31.58591154412125
1124,808.5644145335223,240.04974586406084,15.523720462186253,-31.174377366058874
1125,808.5644145335223,240.04974586406084,15.523720462186253,-31.174377366058874
1126,812.9020472770064,243.12004866713107,12.169535771141408,-27.91051903373006
1127,799.1625667311921,241.61158226931968,11.292560973982635,-26.082054381691822
1128,799.1625667311921,241.61158226931968,11.292560973982635,-26.082054381691822
1129,806.1639650028789,240.95712737266598,14.251614841800816,-30.147561874953947
1130,793.332364845957,242.64495197699824,15.847375734439554,-31.00063084315758
1131,801.4811862435158,240.68105356576433,15.051617005417954,-30.8484372114105
1132,803.3417726064961,242.69272838935868,15.033096052762085,-30.26434291633823
1133,798.7131180957524,243.8418391227293,11.781751241118403,-27.08135176260953
1134,796.1069776172562,244.63526248570125,14.739380830223174,-29.09071459554453
1135,796.1069776172562,244.63526248570125,14.739380830223174,-29.09071459554453
1136,808.6704465194437,241.46059116042937,13.828291742736598,-29.733420837216634
1137,798.8326421071591,243.81348549161677,13.3127982851768,-28.763334883538924
1138,821.885904609888,239.27717867742663,14.264362652766753,-29.594893407932204
1139,811.9436900712232,240.4309492370842,13.795947285356778,-29.67444554476272
